Master PCN,Name,Final_Subdivision_Name,Unified_Group_Name,Source,Renamed
1243460850,1001 HIBISCUS LANE PLAT,1001 HIBISCUS LANE PLAT,1001 HIBISCUS LANE,Grouped,True
1243462189,1004-1006 RHODES VILLA,10041006 RHODES VILLA,10041006 RHODES VILLA,Grouped,True
1243461664,101 BUILDING COND,101 BUILDING COND,101 BUILDING COND,Grouped,False
12434616N7,101 SE 7TH AVENUE,101 SE 7TH AVENUE,101 SE 7TH,Grouped,True
12434616M4,104 NE 2ND AVENUE PLAT,104 NE 2ND AVENUE,104 NE 2ND,Grouped,True
1243462079,10TH AND 10TH CENTER,10TH AND 10TH CENTER,10TH AND 10TH,Grouped,True
12434616Q2,111 FIRST DELRAY CONDO,111 FIRST DELRAY CONDO,111 FIRST DELRAY,Grouped,True
1243462085,1107 WALLACE DRIVE,1125 WALLACE DRIVE,1125 WALLACE DRIVE,Grouped,True
1243462084,1125 WALLACE DRIVE,1125 WALLACE DRIVE,1125 WALLACE DRIVE,Grouped,False
12434609B1,1177 MODERNE CONDO,1177 MODERNE CONDO,1177 MODERNE CONDO,Grouped,False
12434609A7,1236 GEORGE BUSH BLVD,1236 GEORGE BUSH BLVD,1236 GEORGE BUSH,Grouped,True
12434616N5,150 OCEANSIDE,150 OCEANSIDE,150 OCEANSIDE,Grouped,False
1243462192,1625 SOUTH OCEAN CONDO,1625 SOUTH OCEAN CONDO,1625 SOUTH OCEAN,Grouped,True
1243462836,SOUTH OCEAN COND,1625 SOUTH OCEAN CONDO,1625 SOUTH OCEAN,Grouped,True
12434616N8,215 MACFARLANE PLAT,215 MACFARLANE PLAT,215 MACFARLANE PLAT,Grouped,False
1243462892,2243 FLORIDA BOULEVARD CONDOMINIUM,2243 FLORIDA BOULEVARD CONDOMINIUM,2243 FLORIDA BOULEVARD,Grouped,True
12434616Q1,236 FIFTH AVENUE CONDO,236 FIFTH AVENUE CONDO,236 FIFTH AVENUE,Grouped,True
12434616R4,246 NE 6TH AVENUE CONDO,246 NE 6TH AVENUE,246 NE 6TH,Grouped,True
1243461865,250 CONGRESS AVENUE CONDO,250 CONGRESS AVENUE CONDO,250 CONGRESS AVENUE,Grouped,True
1243460442,2645 MEDICAL CENTER,2645 MEDICAL CENTER,2645 MEDICAL CENTER,Grouped,False
1243461769,42 NORTH SWINTON CONDO,42 NORTH SWINTON CONDO,42 NORTH SWINTON,Grouped,True
12434616K7,5TH AVENUE AT DELRAY,5TH AVENUE AT DELRAY,5TH AVENUE AT,Grouped,True
12434616M2,5TH AVENUE AT DELRAY CONDO (DEACTIVATED),5TH AVENUE AT DELRAY,5TH AVENUE AT,Grouped,True
1243460999,7 ON 7 PLAT,7 ON 7 PLAT,7 ON 7,Grouped,True
1243460842,912 PLAT,912 PLAT,912 PLAT,Grouped,False
1242461328,A H C # 3 PLAT,A H C 3,A H C,Grouped,True
1243461947,ABBEY DELRAY REPL,ABBEY DELRAY REPL,ABBEY DELRAY,Grouped,True
1243463008,ABBEY DELRAY SOUTH PLAT OF,ABBEY DELRAY SOUTH PLAT,ABBEY DELRAY SOUTH,Grouped,True
1243461648,ADMIRAL APTS CONDOMINIUM,ADMIRAL APTS CONDOMINIUM,ADMIRAL APTS CONDOMINIUM,Grouped,False
1243462873,AIDEN PL 2,AIDEN PL 2,AIDEN 2,Grouped,True
1243462911,AIDEN PL OF (DEACTIVATED),AIDEN PL OF DEACTIVATED,AIDEN OF DEACTIVATED,Grouped,True
1243461692,ALBERTA BEALE INC,ALBERTA BEALE INC,ALBERTA BEALE INC,Grouped,False
1243461949,ALEXAN DELRAY,ALEXAN DELRAY,ALEXAN DELRAY,Grouped,False
1243463026,ALFIERI PUGLIESE PARK OF COMMERCE,ALFIERI PUGLIESE PARK OF,ALFIERI PUGLIESE PARK,Grouped,True
12434616P1,ALL WIDDOWS PLAT,ALL WIDDOWS PLAT,ALL WIDDOWS PLAT,Grouped,False
1243461751,ALLAMANDA GARDENS,ALLAMANDA GARDENS,ALLAMANDA GARDENS,Grouped,False
12434616P2,ALOFT HOTEL PLAT,ALOFT HOTEL PLAT,ALOFT HOTEL PLAT,Grouped,False
1243461866,ALTA CONGRESS,ALTA CONGRESS,ALTA CONGRESS,Grouped,False
1243461663,ANCHORAGE CONDO (DEACTIVATED),ANCHORAGE CONDO DEACTIVATED,ANCHORAGE CONDO DEACTIVATED,Grouped,True
1243462105,ANDERSON BLOCK DELRAY IN,ANDERSON BLOCK DELRAY IN,ANDERSON BLOCK DELRAY,Grouped,True
1243463025,ANDOVER SEC 1,ANDOVER SEC 1,ANDOVER SEC 1,Grouped,False
1243463027,ANDOVER SEC 2,ANDOVER SEC 1,ANDOVER SEC 1,Grouped,True
1243463031,ANDOVER SEC 3,ANDOVER SEC 2,ANDOVER SEC 2,Grouped,True
12434609A9,ANDREWS AVENUE TOWNHOMES,ANDREWS AVENUE TOWNHOMES,ANDREWS AVENUE TOWNHOMES,Grouped,False
1243460824,ANDREWS DAVID SUB,ANDREWS DAVID SUB,ANDREWS DAVID,Grouped,True
12434616D1,ANTILLES PL,ANTILLES PL,ANTILLES,Grouped,True
12434616G6,ANTIQUE EXPERIENCE,ANTIQUE EXPERIENCE,ANTIQUE EXPERIENCE,Grouped,False
1242461314,ARBORIDGE,ARBORIDGE,ARBORIDGE,Grouped,False
1243461946,ARCHER LINPRO CENTER,ARCHER LINPRO CENTER,ARCHER LINPRO CENTER,Grouped,False
1243460959,ARCHER & WARRINER INC % WEDGEWOOD CORP LESSEE 725 PALM TRAIL,ARCHER WARRINER INC WEDGEWOOD,ARCHER WARRINER INC,Grouped,True
1243462823,CAMBRIDGE COND DECL IN,ARDMORE COND DECL IN,ARDMORE COND IN,Grouped,True
1243461637,ARDMORE COND DECL IN,ARDMORE COND DECL IN,ARDMORE COND IN,Grouped,True
1243462119,BALMORAL COND DECL IN,ARDMORE COND DECL IN,ARDMORE COND IN,Grouped,True
1243460736,ARE PLAZA,ARE PLAZA,ARE PLAZA,Grouped,False
1243462054,ARNOLD INDUSTRIAL PARK A COMMERCIAL COND DECL FILED 8-4-88 IN OR5762P1053,ARNOLD INDUSTRIAL PARK A,ARNOLD INDUSTRIAL PARK,Grouped,True
12434616R1,ASEA 4,ASEA 4,ASEA 4,Grouped,False
12434616L6,ASTOR CONDO,ASTOR CONDO,ASTOR CONDO,Grouped,False
1243461821,ATLANTIC AVE VETERINARY CLINIC,ATLANTIC AVE VETERINARY CLINIC,ATLANTIC AVE VETERINARY,Grouped,True
1243460833,ATLANTIC CENTER,ATLANTIC CENTER,ATLANTIC CENTER,Grouped,False
12434616P7,ATLANTIC CROSSING,ATLANTIC CROSSING,ATLANTIC CROSSING,Grouped,False
1243461723,ATLANTIC GARDENS DELRAY IN,ATLANTIC GARDENS DELRAY IN,ATLANTIC GARDENS DELRAY,Grouped,True
1243461760,ATLANTIC GROVE,ATLANTIC GROVE,ATLANTIC GROVE,Grouped,False
1243461761,ATLANTIC GROVE CONDOMINIUM,ATLANTIC GROVE CONDOMINIUM,ATLANTIC GROVE CONDOMINIUM,Grouped,False
1243461772,ATLANTIC GROVE PLAT NO 2,ATLANTIC GROVE PLAT NO,ATLANTIC GROVE PLAT,Grouped,True
1243461719,ATLANTIC PARK GARDENS PRIESTS ADD IN,ATLANTIC PARK GARDENS,ATLANTIC PARK GARDENS,Grouped,True
1243461720,LINCOLN ATLANTIC PARK GARDENS,ATLANTIC PARK GARDENS,ATLANTIC PARK GARDENS,Grouped,True
1243461718,ATLANTIC PARK GARDENS,ATLANTIC PARK GARDENS,ATLANTIC PARK GARDENS,Grouped,False
1243461717,ATLANTIC PINES IN,ATLANTIC PINES IN,ATLANTIC PINES IN,Grouped,False
12434616J8,ROYAL ATLANTIC PLAT (DEACTIVATED),ATLANTIC PLAZA DEACTIVATED,ATLANTIC PLAZA DEACTIVATED,Grouped,True
1243461684,ATLANTIC PLAZA (DEACTIVATED),ATLANTIC PLAZA DEACTIVATED,ATLANTIC PLAZA DEACTIVATED,Grouped,True
1243460987,ATLANTICA DELRAY PL,ATLANTICA DELRAY PL,ATLANTICA DELRAY,Grouped,True
1243463011,GARDENS AT CENTRE DELRAY,ATRIUM AT CENTRE DELRAY,ATRIUM AT CENTRE,Grouped,True
1243463010,ATRIUM AT CENTRE DELRAY,ATRIUM AT CENTRE DELRAY,ATRIUM AT CENTRE,Grouped,True
1243462056,AUBURN TRACE,AUBURN TRACE,AUBURN TRACE,Grouped,False
1243461871,AURA DELRAY BEACH,AURA DELRAY BEACH,AURA DELRAY BEACH,Grouped,False
1243462086,AUTONATION COLLISION CENTER DELRAY BEACH,AUTONATION COLLISION CENTER DELRAY,AUTONATION COLLISION CENTER,Grouped,True
1243462087,AUTONATION LAND ROVER JAGUAR DELRAY BEACH,AUTONATION LAND ROVER JAGUAR,AUTONATION LAND ROVER,Grouped,True
12434616J9,AVENUE EAST PLAT,AVENUE EAST PLAT,AVENUE EAST PLAT,Grouped,False
12434616K2,AVENUE EAST RETAIL CONDOMINIUM,AVENUE EAST RETAIL CONDOMINIUM,AVENUE EAST RETAIL,Grouped,True
1243460830,BACKSTREET HOMES,BACKSTREET HOMES,BACKSTREET HOMES,Grouped,False
1243461687,BAHAMA HOUSE OF DELRAY BEACH COND DECL FILED 11-6-85 IN,BAHAMA HOUSE OF DELRAY,BAHAMA HOUSE OF,Grouped,True
12434616B2,BEACH HOUSE OF DELRAY CONDO (DEACT),BAHAMA HOUSE OF DELRAY,BAHAMA HOUSE OF,Grouped,True
1243463040,VERANO AT DELRAY CONDOMINIUM,BAHIA AT DELRAY CONDOMINIUM,BAHIA AT DELRAY,Grouped,True
1243462945,BAHIA AT DELRAY CONDOMINIUM,BAHIA AT DELRAY CONDOMINIUM,BAHIA AT DELRAY,Grouped,True
1243462952,BAHIA DELRAY TOWNHOMES CONDO,BAHIA DELRAY TOWNHOMES CONDO,BAHIA DELRAY TOWNHOMES,Grouped,True
12434616G4,BANKOFF PLAT,BANKOFF PLAT,BANKOFF PLAT,Grouped,False
1243462190,BANYAN 2020,BANYAN 2020,BANYAN 2020,Grouped,False
1242461223,BANYAN COURT,BANYAN COURT,BANYAN COURT,Grouped,False
1243462130,BANYAN TREE VILLAGE PHASE I &  II COND,BANYAN TREE VILLAGE PHASE,BANYAN TREE VILLAGE,Grouped,True
1243461636,BAR HARBOUR APTS COND DECL IN,BAR HARBOUR APTS COND,BAR HARBOUR APTS,Grouped,True
12434616H1,BAR HARBOUR CONDOMINIUM,BAR HARBOUR CONDOMINIUM,BAR HARBOUR CONDOMINIUM,Grouped,False
1243461693,BARCLAY HOUSE INC,BARCLAY HOUSE INC,BARCLAY HOUSE INC,Grouped,False
1243461644,BARR TERRACE COND DECL IN,BARR TERRACE COND DECL,BARR TERRACE COND,Grouped,True
1243461666,SANDS TERRACE COND DECL FILED 9-28-79,BARR TERRACE COND DECL,BARR TERRACE COND,Grouped,True
1243462122,BARRTON APTS INC CONDOMINIUM PORTION OF BLKS 1 & 12 OSCEOLA PARK (PB3P2) IN DECL IN,BARRTON APTS INC CONDOMINIUM,BARRTON APTS INC,Grouped,True
1242461219,BARWICK RANCH,BARWICK RANCH,BARWICK RANCH,Grouped,False
1243461667,BEACH CABANAS COND DECL FILED  9-27-79,BEACH CABANAS COND DECL,BEACH CABANAS COND,Grouped,True
1243460446,BEACON PLAT,BEACON PLAT,BEACON PLAT,Grouped,False
1243460941,BEEKMAN COND DECL IN,BEEKMAN COND DECL IN,BEEKMAN COND IN,Grouped,True
1243461735,BELAIR HEIGHTS,BELAIR HEIGHTS,BELAIR HEIGHTS,Grouped,False
1243461757,BELAIR HEIGHTS REPL (DEACTIVATED),BELAIR HEIGHTS REPL DEACTIVATED,BELAIR HEIGHTS DEACTIVATED,Grouped,True
1243460853,BELLA DELRAY,BELLA DELRAY,BELLA DELRAY,Grouped,False
12434616H8,BELLA VISTA 1,BELLA VISTA 1,BELLA VISTA 1,Grouped,False
12434616K3,BELLA VISTA CONDOMINIUM,BELLA VISTA CONDOMINIUM,BELLA VISTA CONDOMINIUM,Grouped,False
1243461739,BELLEHAVEN UNIT B IN,BELLEHAVEN UNIT A IN,BELLEHAVEN UNIT A,Grouped,True
1243461721,BELLEHAVEN UNIT A IN,BELLEHAVEN UNIT A IN,BELLEHAVEN UNIT A,Grouped,True
1243462015,BELLVIEW COURT IN,BELLVIEW MANOR IN,BELLVIEW MANOR IN,Grouped,True
1243462002,BELLVIEW MANOR IN,BELLVIEW MANOR IN,BELLVIEW MANOR IN,Grouped,False
1243461647,BENJAMINS L R SUB IN,BENJAMINS L R SUB,BENJAMINS L R,Grouped,True
1243461673,BERKSHIRE BY-THE-SEA COND DECL FILED 3-10-81 IN,BERKSHIRE BYTHESEA COND DECL,BERKSHIRE BYTHESEA COND,Grouped,True
1243462133,BERKSHIRE CONDO,BERKSHIRE CONDO,BERKSHIRE CONDO,Grouped,False
1243462888,BERMUDA GARDEN ESTATES,BERMUDA GARDEN ESTATES,BERMUDA GARDEN ESTATES,Grouped,False
1243462885,BERMUDA GARDENS PL NO 1,BERMUDA GARDENS PL NO,BERMUDA GARDENS NO,Grouped,True
1243462814,BERMUDA HIGH COND DECL IN,BERMUDA HIGH COND DECL,BERMUDA HIGH COND,Grouped,True
1243462815,BERMUDA HIGH SOUTH COND DECL IN OR1662P54 & AMND IN OR1663P1723 OR1713P235 &,BERMUDA HIGH SOUTH COND,BERMUDA HIGH SOUTH,Grouped,True
1243462841,BERMUDA HIGH WEST ONE & TWO COND DECL FILED 9-28-79 OR3145 P1190 & 2-8-80 OR3228P1151,BERMUDA HIGH SOUTH COND,BERMUDA HIGH SOUTH,Grouped,True
1242461222,BEXLEY PARK,BEXLEY PARK,BEXLEY PARK,Grouped,False
12434616R3,BLACKSTAR 318 SE 5TH AVE,BLACKSTAR 318 SE 5TH,BLACKSTAR 318 SE,Grouped,True
12434616D4,BLAIR'S ARCADE CONDO (DEACTIVATED),BLAIRS ARCADE CONDO DEACTIVATED,BLAIRS ARCADE CONDO,Grouped,True
12434616C4,BLAIRS DOWNTOWN SUB,BLAIRS DOWNTOWN SUB,BLAIRS DOWNTOWN,Grouped,True
12434616C6,BLAIRS' DOWNTOWN COND FILED 9-10-93 B7880P1286,BLAIRS DOWNTOWN COND FILED,BLAIRS DOWNTOWN COND,Grouped,True
12434616A9,BLANK-NICHOLS SUB,BLANKNICHOLS SUB,BLANKNICHOLS,Grouped,True
1243461758,BLOCK 60 PARKING COND,BLOCK 60 PARKING COND,BLOCK 60 PARKING,Grouped,True
1243460905,BLUE SE,BLUE SE,BLUE SE,Grouped,False
1243460998,BOND PLAT,BOND PLAT,BOND PLAT,Grouped,False
1243460923,BONNIECREST SUB 3RD ADD IN,BONNIECREST SUB 2ND ADD,BONNIECREST 2ND,Grouped,True
1243460921,BONNIECREST SUB IN,BONNIECREST SUB IN,BONNIECREST IN,Grouped,True
1243460922,BONNIECREST SUB 2ND ADD IN,BONNIECREST SUB IN,BONNIECREST IN,Grouped,True
1243460521,BORDERLINE,BORDERLINE,BORDERLINE,Grouped,False
1243460431,BORTON MOTORS PL 2,BORTON MOTORS,BORTON MOTORS,Grouped,True
1243460428,BORTON MOTORS,BORTON MOTORS,BORTON MOTORS,Grouped,False
1242462406,BOUGAINVILLA,BOUGAINVILLA,BOUGAINVILLA,Grouped,False
1242461333,BOYS FARMERS MARKET,BOYS FARMERS MARKET,BOYS FARMERS MARKET,Grouped,False
1243461936,BRANCH BANK OF LANTANA,BRANCH BANK OF LANTANA,BRANCH BANK OF,Grouped,True
1242461401,BREEZY ACRES IN,BREEZY ACRES IN,BREEZY ACRES IN,Grouped,False
1243461802,BREEZY RIDGE EST REPL IN,BREEZY RIDGE ESTS IN,BREEZY RIDGE ESTS,Grouped,True
1243461801,BREEZY RIDGE ESTS IN,BREEZY RIDGE ESTS IN,BREEZY RIDGE ESTS,Grouped,True
1243461003,BRIDGEHAMPTON INC 800 N OCEAN BLVD DELRAY BEACH FL,BRIDGEHAMPTON INC 800 N,BRIDGEHAMPTON INC 800,Grouped,True
1243462129,BROOKS LANE COND,BROOKS LANE COND,BROOKS LANE COND,Grouped,False
12434616C2,BUDS CHICKEN & SEAFOOD OF DELRAY BEACH,BUDS CHICKEN SEAFOOD OF,BUDS CHICKEN SEAFOOD,Grouped,True
1243462936,BUILDERS SQUARE-LINTON CENTER,BUILDERS SQUARELINTON CENTER,BUILDERS SQUARELINTON CENTER,Grouped,True
1243461824,C E WOLF SUB,C E WOLF SUB,C E WOLF,Grouped,True
1243460966,CAMBRIA CREST,CAMBRIA CREST,CAMBRIA CREST,Grouped,False
12434616K9,CANNERY ROW,CANNERY ROW,CANNERY ROW,Grouped,False
12434616N6,CANNERY ROW REPLAT OF LOTS 11-13,CANNERY ROW REPLAT OF,CANNERY ROW OF,Grouped,True
1243463333,CAPTAINS WALK COND DECL FILED  4-23-86,CAPTAINS WALK COND DECL,CAPTAINS WALK COND,Grouped,True
1242461336,CARLSON BLACK PLAT,CARLSON BLACK PLAT,CARLSON BLACK PLAT,Grouped,False
1243461736,CARVER MEMORIAL PARK IN,CARVER MEMORIAL PARK IN,CARVER MEMORIAL PARK,Grouped,True
1243461741,CARVER PARK IN,CARVER PARK IN,CARVER PARK IN,Grouped,False
1243462125,CASA DEL MAR COND,CASA DEL MAR COND,CASA DEL MAR,Grouped,True
12434616D5,CASA LA BRISA,CASA LA BRISA,CASA LA BRISA,Grouped,False
1243461694,CASA MIA DELRAY INC,CASA MIA DELRAY INC,CASA MIA DELRAY,Grouped,True
1243462878,CASA PLAYA COND,CASA PLAYA COND,CASA PLAYA COND,Grouped,False
1243461776,CASON COURT,CASON COURT,CASON COURT,Grouped,False
1243461775,CASON UNITED METHODIST CHURCH,CASON UNITED METHODIST CHURCH,CASON UNITED METHODIST,Grouped,True
1243461688,CASUARINA AT DELRAY CONDO ASSN,CASUARINA AT DELRAY CONDO,CASUARINA AT DELRAY,Grouped,True
12434616Q3,CASUARINA ROAD REPLAT,CASUARINA ROAD REPLAT,CASUARINA ROAD,Grouped,True
1243463039,CATALFUMO POC PL (DEACTIVATED),CATALFUMO POC PL DEACTIVATED,CATALFUMO POC DEACTIVATED,Grouped,True
1243461845,CAUSEWAY LUMBER PL,CAUSEWAY LUMBER PL,CAUSEWAY LUMBER,Grouped,True
12434616M8,CDS DELRAY REDEVELOPMENT (DEACTIVATED),CDS DELRAY REDEVELOPMENT DEACTIVATED,CDS DELRAY REDEVELOPMENT,Grouped,True
12434616Q8,CENTENNIAL SQUARE,CENTENNIAL SQUARE,CENTENNIAL SQUARE,Grouped,False
1243460990,CENTRES DELRAY BEACH,CENTRES DELRAY BEACH,CENTRES DELRAY BEACH,Grouped,False
1242461203,CHATELAINE PL NO 1 PB 29 PGS 94 & 95,CHATELAINE PL NO 1,CHATELAINE NO 1,Grouped,True
1243461756,CHECKERS ATLANTIC DELRAY PL,CHECKERS ATLANTIC DELRAY PL,CHECKERS ATLANTIC DELRAY,Grouped,True
1243460851,CHEROKEE PLAT,CHEROKEE PLAT,CHEROKEE PLAT,Grouped,False
1243461837,CHEVRON 50128 TRACT,CHEVRON 50128 TRACT,CHEVRON 50128 TRACT,Grouped,False
1243460940,CHEVY CHASE COND DECL IN,CHEVY CHASE COND DECL,CHEVY CHASE COND,Grouped,True
1243460806,CHEVY CHASE IN,CHEVY CHASE IN,CHEVY CHASE IN,Grouped,False
1243462058,CHRIST MISSIONARY BAPTIST CHURCH,CHRIST MISSIONARY BAPTIST CHURCH,CHRIST MISSIONARY BAPTIST,Grouped,True
1243462132,CHURCHILL COND DECL FILED 4-10-80,CHURCHILL COND DECL FILED,CHURCHILL COND FILED,Grouped,True
1242462515,CITATION CLUB,CITATION CLUB,CITATION CLUB,Grouped,False
1242462517,CITATION CLUB REPL,CITATION CLUB,CITATION CLUB,Grouped,True
12434616K5,CITY WALK AT PINEAPPLE GROVE CONDOMINIUM,CITY WALK AT PINEAPPLE,CITY WALK AT,Grouped,True
1243460910,CLARKE RUNGE ADD IN,CLARKE RUNGE ADD IN,CLARKE RUNGE IN,Grouped,True
1243461948,CLEARBROOK PARK,CLEARBROOK PARK,CLEARBROOK PARK,Grouped,False
1243461746,CLINTON & MORGAN SUB,CLINTON MORGAN SUB,CLINTON MORGAN,Grouped,True
1243461668,COACH GATE COND,COACH GATE COND,COACH GATE COND,Grouped,False
1243462840,ACACIA HOUSE COND DECL FILED 4-13-79,COASTAL HOUSE COND DECL,COASTAL HOUSE COND,Grouped,True
1243462825,COASTAL HOUSE COND DECL IN,COASTAL HOUSE COND DECL,COASTAL HOUSE COND,Grouped,True
1242461425,COCONUT KEY,COCONUT KEY,COCONUT KEY,Grouped,False
1243462874,COCONUT PALMS,COCONUT PALMS,COCONUT PALMS,Grouped,False
1243461764,CODA,CODA,CODA,Grouped,False
1243461770,CODA REPLAT NO 1,CODA REPLAT NO 1,CODA NO 1,Grouped,True
1243460835,COLNON SUB,COLNON SUB,COLNON,Grouped,True
1243460839,COLNON SUBDIVISION REPL,COLNON SUBDIVISION REPL,COLNON SUBDIVISION,Grouped,True
1243462003,COLONIAL HGTS SUB IN,COLONIAL HGTS SUB IN,COLONIAL HGTS IN,Grouped,True
1242461340,COLONY PALMS,COLONY PALMS,COLONY PALMS,Grouped,False
12434616E2,COLRIDGE COND,COLRIDGE COND,COLRIDGE COND,Grouped,False
1243461649,COMMODORE APARTMENTS COND,COMMODORE APARTMENTS COND,COMMODORE APARTMENTS COND,Grouped,False
1243461833,COMMONS,COMMONS,COMMONS,Grouped,False
1243460826,COMMUNITY CHILD CARE CENTER,COMMUNITY CHILD CARE CENTER,COMMUNITY CHILD CARE,Grouped,True
1243460837,COMMUNITY CHILD CARE CENTER REPL 1,COMMUNITY CHILD CARE CENTER,COMMUNITY CHILD CARE,Grouped,True
1243461856,CONGRESS AT ATLANTIC PARCEL,CONGRESS AT ATLANTIC PARCEL,CONGRESS AT ATLANTIC,Grouped,True
1243461823,CONGRESS AVE AUTO CENTER,CONGRESS AVE AUTO CENTER,CONGRESS AVE AUTO,Grouped,True
1243460743,CONGRESS COMMERCE CENTER CONDOMINIUM,CONGRESS COMMERCE CENTER CONDOMINIUM,CONGRESS COMMERCE CENTER,Grouped,True
1243460741,CONGRESS COMMERCE CENTER REPL,CONGRESS COMMERCE CENTRE,CONGRESS COMMERCE CENTRE,Grouped,True
1243460739,CONGRESS COMMERCE CENTRE,CONGRESS COMMERCE CENTRE,CONGRESS COMMERCE CENTRE,Grouped,False
1243461853,CONGRESS INDUSTRIAL SQUARE,CONGRESS INDUSTRIAL SQUARE,CONGRESS INDUSTRIAL SQUARE,Grouped,False
1243461844,CONGRESS O P PL,CONGRESS O P PL,CONGRESS O P,Grouped,True
1243461825,CONGRESS PARK (DEACTIVATED),CONGRESS PARK DEACTIVATED,CONGRESS PARK DEACTIVATED,Grouped,True
1243461862,CONGRESS PARK OFFICE CONDOMINIUM,CONGRESS PARK OFFICE CONDOMINIUM,CONGRESS PARK OFFICE,Grouped,True
1243461855,CONGRESS PARK REPL,CONGRESS PARK SOUTH REPL,CONGRESS PARK SOUTH,Grouped,True
1243461842,CONGRESS PARK SOUTH REPL,CONGRESS PARK SOUTH REPL,CONGRESS PARK SOUTH,Grouped,True
1243460740,CONGRESS PROFESSIONAL BUILDING CONDOMINIUM,CONGRESS PROFESSIONAL BUILDING CONDOMINIUM,CONGRESS PROFESSIONAL BUILDING,Grouped,True
1243461830,CONGRESS SQUARE,CONGRESS SQUARE,CONGRESS SQUARE,Grouped,False
1243461827,CONGRESS SQUARE PHASE ONE,CONGRESS SQUARE PHASE ONE,CONGRESS SQUARE PHASE,Grouped,True
1243461654,CORAL COVE COND,CORAL COVE COND,CORAL COVE COND,Grouped,False
1243461854,CORAL TRACE,CORAL TRACE,CORAL TRACE,Grouped,False
1243461864,CORAL TRACE OFFICE PARK CONDOMINIUM,CORAL TRACE OFFICE PARK,CORAL TRACE OFFICE,Grouped,True
1243461861,CORAL TRACE OFFICE PARK,CORAL TRACE OFFICE PARK,CORAL TRACE OFFICE,Grouped,True
1243462167,CORALINA VILLAGE PL,CORALINA VILLAGE PL,CORALINA VILLAGE,Grouped,True
1243461771,COREY ISLE,COREY ISLE,COREY ISLE,Grouped,False
1243462165,CORNICHE REPL 1,CORNICHE REPL,CORNICHE,Grouped,True
1243462164,CORNICHE REPL,CORNICHE REPL,CORNICHE,Grouped,True
1243463028,CORPORATE TECH CENTER PL 2,CORPORATE TECH CENTER,CORPORATE TECH CENTER,Grouped,True
1243463021,CORPORATE TECH CENTER,CORPORATE TECH CENTER,CORPORATE TECH CENTER,Grouped,False
1243462846,COSTA DEL REY NORTH COND DECL  FILED 1-19-81,COSTA DEL REY COND,COSTA DEL REY,Grouped,True
1243462835,COSTA DEL REY COND,COSTA DEL REY COND,COSTA DEL REY,Grouped,True
1243462932,COSTCO WHOLESALE-DELRAY BEACH (DEACT),COSTCO WHOLESALEDELRAY BEACH DEACT,COSTCO WHOLESALEDELRAY BEACH,Grouped,True
1242461301,COUNTRY CLUB ACRES,COUNTRY CLUB ACRES,COUNTRY CLUB ACRES,Grouped,False
1242461302,COUNTRY CLUB ACRES FIRST ADD IN,COUNTRY CLUB ACRES,COUNTRY CLUB ACRES,Grouped,True
1242461303,COUNTRY CLUB ACRES 2ND ADD,COUNTRY CLUB ACRES FIRST,COUNTRY CLUB ACRES,Grouped,True
1242461204,"COUNTRY MANORS COND 1,2,3,4,5, 6,7 & 8",COUNTRY MANORS COND 12345,COUNTRY MANORS COND,Grouped,True
1242461205,COUNTRY MANORS SEC 1 PB30P125&126,COUNTRY MANORS SEC 1,COUNTRY MANORS SEC,Grouped,True
1243462829,COURT OF DELRAY CONDO,COURT OF DELRAY CONDO,COURT OF DELRAY,Grouped,True
1243460983,COURTYARDS AT MARTEL ARMS CONDOMINIUM,COURT YARDS AT MARTEL,COURT YARDS AT,Grouped,True
1243460982,COURT YARDS AT MARTEL ARMS (DEACTIVATED),COURT YARDS AT MARTEL,COURT YARDS AT,Grouped,True
12434616E7,COURTYARDS OF DELRAY,COURTYARDS OF DELRAY,COURTYARDS OF DELRAY,Grouped,False
12434616A7,COVE 4 CONDO,COVE 4 CONDO,COVE 4 CONDO,Grouped,False
12434616A8,CREGO SUB AMEND PL 3,CREGO SUB AMEND PL,CREGO,Grouped,True
1243461657,CREST COND APTS,CREST COND APTS,CREST COND APTS,Grouped,False
1243460807,CREST LAKE PARK DELRAY IN,CREST LAKE PARK DELRAY,CREST LAKE PARK,Grouped,True
1243460935,CRESTWOOD DELRAY IN,CRESTWOOD DELRAY IN,CRESTWOOD DELRAY IN,Grouped,False
1243463016,CROSSWINDS PHASE II,CROSSWINDS PHASE 1,CROSSWINDS PHASE 1,Grouped,True
1243463012,CROSSWINDS PHASE 1,CROSSWINDS PHASE 1,CROSSWINDS PHASE 1,Grouped,False
1243460838,CRUZAN CORNER IN,CRUZAN CORNER IN,CRUZAN CORNER IN,Grouped,False
1243461661,CURRIE JOHN B SUB,CURRIE JOHN B SUB,CURRIE JOHN B,Grouped,True
1243462928,D B O ACRES,D B O ACRES,D B O,Grouped,True
1243462935,D B O ACRES PL 2,D B O ACRES,D B O,Grouped,True
1243460974,DANZANSKY PL,DANZANSKY PL,DANZANSKY,Grouped,True
1243462883,DARRENS RIDGE,DARRENS RIDGE,DARRENS RIDGE,Grouped,False
1243460407,DECARIE SUB IN,DECARIE SUB IN,DECARIE IN,Grouped,True
1243462824,DEL HARBOUR COND DECL IN,DEL HARBOUR COND DECL,DEL HARBOUR COND,Grouped,True
1243462157,DEL HARBOUR COND DECL FILED 6-28-89,DEL HARBOUR COND DECL,DEL HARBOUR COND,Grouped,True
